project,archive_ident,title,columns,defalut_value
BEST,102.0140,"HLY-07-01 Bottle and Nutrient Data (Excel) [Mordy, C.]",minimum_longitude,-180.00000
BEST,102.015,"HLY-07-01 EK60 Acoustic Backscatter Data [DeRobertis, A.]",minimum_longitude,-180.00000
BEST,102.019,HLY-07-01 Nitrogen Productivity and Supply,minimum_longitude,-180.00000
BEST,102.020,HLY-07-01 Iron Data,minimum_longitude,-180.00000
BEST,102.024,"HLY-07-01 Sediment Oxygen Flux Data [Devol, A.]",minimum_longitude,-180.00000
BEST,102.025,"HLY-07-01 Pore Water Nutrient Data [Devol, A.]",minimum_longitude,-180.00000
BEST,102.078,"HLY-07-01 Nitrate Isotope Data [Granger, J.]",minimum_longitude,-180.00000
BEST,102.140,HLY-07-01 TeraScan HRPT Satellite Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.141,HLY-07-01 TeraScan CHRPT Satellite Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.153,USCGC Healy HLY-06-01 Ship Log - Weather Information [US Coast Guard],minimum_longitude,-180.00000
BEST,102.139,HLY-07-01 TeraScan DMSP Satellite Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.125,BESTMAS (a coupled sea ice-ocean model) Simulated Results,minimum_longitude,-180.00000
BEST,102.150,HLY-06-01 Aloftcon Camera Images [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.152,USCGC Healy HLY-06-01 Ship Log - Navigation Information [US Coast Guard],minimum_longitude,-180.00000
BEST,102.163,Phytoplankton Counts and Carbon Data,minimum_longitude,-180.00000
BEST,102.136,Chlorophyll and Primary Production [Lomas/BIOS],minimum_longitude,-180.00000
BEST,102.166,Zooplankton Abundance and Species Composition (Excel),minimum_longitude,-180.00000
BEST,102.1660,Zooplankton Abundance and Species Composition (ASCII),minimum_longitude,-180.00000
BEST,102.185,TN249 Raw ADCP Data [Ashjian/UW],minimum_longitude,-180.00000
BEST,102.189,TN249 Sound Velocity Data [Ashjian/UW],minimum_longitude,-180.00000
BEST,102.191,TN250 Raw ADCP Data [Shull/UW],minimum_longitude,-180.00000
BEST,102.190,TN249 Multibeam Data [Ashjian/UW],minimum_longitude,-180.00000
BEST,102.193,TN250 Multibeam Data [Shull/UW],minimum_longitude,-180.00000
BEST,102.059,"HLY-08-03 CTD Data [Stabeno, P.]",minimum_longitude,-180.00000
BEST,102.135,KN195-10 Raw ADCP Data [Sambrotto/WHOI],minimum_longitude,-180.00000
BEST,102.197,TN250-10 CTD and Nutrient Data,minimum_longitude,-180.00000
BEST,102.134,KN195-10 CTD Data [Sambrotto/WHOI],minimum_longitude,-180.00000
BEST,102.186,TN249 DAS/IMET Data [Ashjian/UW],minimum_longitude,-180.00000
BEST,102.187,TN249 Bridge Logs [Ashjian/UW],minimum_longitude,-180.00000
BEST,102.188,TN249 Navigation Data [Ashjian/UW],minimum_longitude,-180.00000
BEST,102.199,KN195-10 PAR Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.113,HLY-09-02 DMSP Satellite Images [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.102,"HLY-09-01 SCS Underway Sensor Data [Cooper, L./LDEO]",minimum_longitude,-180.00000
BEST,102.192,TN250 DAS/IMET Data [Shull/UW],minimum_longitude,-180.00000
BEST,102.200,HLY-06-01 Raw 75 KHz ADCP Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.049,HLY-08-02 SCS Underway Sensor Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.052,HLY-08-02 TeraScan Raw Satellite Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.067,HLY-08-03 Raw Knudsen 320B/R Depth Sounder Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.071,HLY-08-03 SCS Underway Sensor Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.074,HLY-08-03 POSMV and Navigation Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.101,"HLY-09-01 Raw Seabeam Data [Cooper, L./LDEO]",minimum_longitude,-180.00000
BEST,102.103,"HLY-09-01 POSMV and Navigation Data [Cooper, L./LDEO]",minimum_longitude,-180.00000
BEST,102.112,HLY-09-02 SCS Underway Sensor Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.120,HLY-09-02 Raw Knudsen 320B/R Depth Sounder Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.121,HLY-09-02 POSMV and Navigation Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.122,HLY-09-02 TeraScan Raw DMSP Satellite Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.123,HLY-09-02 TeraScan Raw HRPT Satellite Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.124,HLY-09-02 Raw Seabeam Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.133,KN195-10 Raw Seabeam Data [Sambrotto/WHOI],minimum_longitude,-180.00000
BEST,102.147,HLY-06-01 Raw Knudsen 320B/R Depth Sounder Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.148,HLY-06-01 Raw Seabeam Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.151,HLY-06-01 SCS Underway Sensor Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.209,HLY-08-02 Sensor Calibration Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.201,HLY-06-01 Raw 150 KHz ADCP Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.202,HLY-06-01 Elog Event Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.204,HLY-09-02 Sensor Calibration Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.205,HLY-06-01 Sensor Calibration Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.206,HLY-07-01 Sensor Calibration Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.149,HLY-06-01 POSMV and Navigation Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.217,HLY-06-01 Forward Thermosalinograph Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.218,HLY-06-01 Aft Thermosalinograph Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.057,HLY-08-02 Elog Event Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.077,HLY-08-03 Elog Event Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.196,TN249-10 CTD and Nutrient Data,minimum_longitude,-180.00000
BEST,102.009,HLY-07-01 SCS Underway Sensor Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.198,Knorr 195-10 2009 CTD and Nutrient Data,minimum_longitude,-180.00000
BEST,102.010,HLY-07-01 Raw Knudsen 320B/R Depth Sounder Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.011,HLY-07-01 POSMV and Navigation Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.004,HLY-07-01 Raw Seabeam Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.003,HLY-07-01 TeraScan Raw Satellite Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.045,HLY-08-02 POSMV and Navigation Data [Ashjian/LDEO],minimum_longitude,-180.00000
BEST,102.219,HLY-06-01 XBT Data [Grebmeier/LDEO],minimum_longitude,-180.00000
BEST,102.228,TN250 Sound Velocity Data [Shull/UW],minimum_longitude,-180.00000
BEST,102.137,"HLY-08-02, HLY-08-03 and KN195-10 Zooplankton Distribution in the Eastern Bering Sea Shelf[Coyle](Excel)",minimum_longitude,-180.00000
BEST,102.138,"HLY-08-02, HLY-08-03 and KN195-10 Zooplankton Distribution in the Eastern Bering Sea Shelf[Coyle](ASCII)",minimum_longitude,-180.00000
BEST,102.242,Sediment pore-water dissolved oxygen,minimum_longitude,-180.00000
BEST,102.238,KN195-10 Processed Seabeam Data [Sambrotto/LDEO],minimum_longitude,-180.00000
BEST,102.245,Sediment pore-water nutrient concentrations in the Bering Sea,minimum_longitude,-180.00000
BEST,102.249,HLY-08-02 Nitrate N and O natural abundance stable isotope ratios,minimum_longitude,-180.00000
BEST,102.254,HLY-07-02 Profiles of photosynthetically active radiation (PAR),minimum_longitude,-180.00000
BEST,102.255,Sediment Oxygen Flux Data in the Bering Sea Shelf,minimum_longitude,-180.00000
BEST,102.258,Nitrogen and carbon uptake rates (on-deck) and particulate carbon and nitrogen data,minimum_longitude,-180.00000
BEST,102.259,PSEA-10-01 Nitrate and carbon uptake rates (in-situ) and particulate carbon and nitrogen data,minimum_longitude,-180.00000
BEST,102.260,Particulate nitrogen and particulate organic carbon,minimum_longitude,-180.00000
BEST,102.262,Particulate Nutrient Concentrations,minimum_longitude,-180.00000
BEST,102.263,Sediment Trap Pigment and Biogenic Silica Fluxes,minimum_longitude,-180.00000
BEST,102.264,Water column phytoplankton pigment concentrations,minimum_longitude,-180.00000
BEST,102.280,"Monthly mean reanalysis of Arctic sea ice thickness, concentration, and velocity",minimum_longitude,-180.00000
BSIERP,245.B57-001,Epibenthos Survey of the Bering Sea (B57),minimum_longitude,-180.00000
BSIERP,245.B62-003,Depth-integrated euphausiid (Family Euphausiidae) backscatter in June and July 2008,minimum_longitude,-180.00000
BSIERP,245.B62-004,Depth-integrated midwater pollock biomass in June and July 2008,minimum_longitude,-180.00000
BSIERP,245.B55-003,"Estimation of Micro-zooplankton (MZ) Abundance and Biomass, Summer 2010 (B55)",minimum_longitude,-180.00000
BSIERP,245.B62-005,"Depth-integrated euphausiid (Family Euphausiidae) backscatter in June, July, and August 2010 (B62)",minimum_longitude,-180.00000
BSIERP,245.B62-006,"Depth-integrated midwater pollock biomass in June, July, and August 2010 (B62)",minimum_longitude,-180.00000
BSIERP,245.B62-009,"Underway Seawater Sampling Aboard NOAA ship Oscar Dyson in 2008, Forage Distribution and Ocean Conditions (B62)",minimum_longitude,-180.00000
ITEX,56.800,"Summary Files From Boulder Workshop, Richness Summary Results",minimum_longitude,-180.00000
ITEX,56.801,"Summary Files From Boulder Workshop, Richness Graph",minimum_longitude,-180.00000
ITEX,56.802,"Summary Files From Boulder Workshop, Richness Data",minimum_longitude,-180.00000
ITEX,56.803,"Summary Files From Boulder Workshop, Richness Categorical Results",minimum_longitude,-180.00000
ITEX,56.804,"Summary Files From Boulder Workshop, gur-hedge data",minimum_longitude,-180.00000
ITEX,56.805,"Summary Files From Boulder Workshop, Evenness Summary Results",minimum_longitude,-180.00000
ITEX,56.806,"Summary Files From Boulder Workshop, Evenness Graph",minimum_longitude,-180.00000
ITEX,56.807,"Summary Files From Boulder Workshop, Evenness Data",minimum_longitude,-180.00000
ITEX,56.808,"Summary Files From Boulder Workshop, Categorical Summary Results",minimum_longitude,-180.00000
ITEX,56.809,"Summary Files From Boulder Workshop, Berlinor Data",minimum_longitude,-180.00000
ITEX,56.100,"Seward Peninsula (Forest)-Soil,Air,and Ground Surface Temps",minimum_longitude,-180.00000
ITEX,56.101,"Seward Peninsula (Forest)-Soil,Air,and Ground Surface Daily Average Temps",minimum_longitude,-180.00000
ITEX,56.102,"Seward Peninsula (Shrub)-Soil,Air,and Ground Surface Temps",minimum_longitude,-180.00000
ITEX,56.103,"Seward Peninsula (Shrub)-Soil,Air,and Ground Surface Daily Average Temps",minimum_longitude,-180.00000
ITEX,56.104,"Seward Peninsula (Tundra)-Soil,Air,and Ground Surface Temps",minimum_longitude,-180.00000
ITEX,56.105,"Seward Peninsula (Tundra)-Soil,Air,and Ground Surface Daily Average Temps",minimum_longitude,-180.00000
ITEX,56.004,"Toolik Extractable Soil Nitrogen and Net Nitrogen Mineralization Data [Welker, J., C. Bilbrough]",minimum_longitude,-180.00000
ITEX,56.200,"Latnjajaure Site, Effects of Warming on Carex bigelowii Data [Jonsdottir]",minimum_longitude,-180.00000
ITEX,56.2000,"Latnjajaure Site, Effects of Warming on Carex bigelowii Excel Data [Jonsdottir]",minimum_longitude,-180.00000
ITEX,56.201,"Latnjajaure Site, Effects of Warming on Carex bigelowii Species File [Jonsdottir]",minimum_longitude,-180.00000
ITEX,56.2010,"Latnjajaure Site, Effects of Warming on Carex Species Data (Excel) [Jonsdottir]",minimum_longitude,-180.00000
ITEX,56.210,Simulations with ArcVeg: Broad Growth Form Data [Calef],minimum_longitude,-180.00000
ITEX,56.211,Simulations with ArcVeg: Narrow Growth Form Data [Calef],minimum_longitude,-180.00000
ITEX,56.212,Simulations with ArcVeg: Broad Growth Form Stats [Calef],minimum_longitude,-180.00000
ITEX,56.213,Simulations with ArcVeg: Narrow Growth Form Stats [Calef],minimum_longitude,-180.00000
ITEX,56.214,Simulations with ArcVeg: DCA Default Data [Calef],minimum_longitude,-180.00000
ITEX,56.215,Simulations with ArcVeg: DCA Relativized Data [Calef],minimum_longitude,-180.00000
ITEX,56.216,Simulations with ArcVeg: DCA Weighted Data [Calef],minimum_longitude,-180.00000
ITEX,56.217,US Toolik Site 3: Point Framing Format Data [Ahlquist],minimum_longitude,-180.00000
ITEX,56.218,US Toolik Site 3: Point Framing Broad Data [Ahlquist],minimum_longitude,-180.00000
ITEX,56.219,US Toolik Site 3: Point Framing Narrow Data [Ahlquist],minimum_longitude,-180.00000
ITEX,56.220,US Toolik Site 3: Point Framing Woody Data [Ahlquist],minimum_longitude,-180.00000
ITEX,56.221,US Toolik Site 3: Point Framing Sample Matrix [Ahlquist],minimum_longitude,-180.00000
ITEX,56.222,US Toolik Site 3: Point Framing Format Data [Ahlquist],minimum_longitude,-180.00000
ITEX,56.223,US Toolik Site 3: Point Framing Broad Data [Ahlquist],minimum_longitude,-180.00000
ITEX,56.224,US Toolik Site 3: Point Framing Narrow Data [Ahlquist],minimum_longitude,-180.00000
ITEX,56.225,US Toolik Site 3: Point Framing Woody Data [Ahlquist],minimum_longitude,-180.00000
ITEX,56.226,US Toolik Site 3: Point Framing Sample Matrix [Ahlquist],minimum_longitude,-180.00000
ITEX,56.227,US Toolik Site 3: Point Framing Old Format Data [Ahlquist],minimum_longitude,-180.00000
ITEX,56.228,US Toolik Site 3: Point Framing Broad Data -old format [Ahlquist],minimum_longitude,-180.00000
ITEX,56.229,US Toolik Site 3: Point Framing Narrow Data -old format [Ahlquist],minimum_longitude,-180.00000
ITEX,56.230,US Toolik Site 3: Point Framing Woody Data -old format [Ahlquist],minimum_longitude,-180.00000
ITEX,56.231,US Toolik Site 3: Point Framing Sample Matrix -old format [Ahlquist],minimum_longitude,-180.00000
ITEX,56.234,US Toolik Site 1: Plant Community Data [Walker],minimum_longitude,-180.00000
ITEX,56.300,"US Barrow, Taxon & Species Name Data [Webber]",minimum_longitude,-180.00000
ITEX,56.3000,"US Barrow, Community & Species Excel Data [Webber]",minimum_longitude,-180.00000
ITEX,56.301,"US Barrow, Canopy Height vs. Warming Data [Webber]",minimum_longitude,-180.00000
ITEX,56.302,"US Atqasuk, Canopy Height vs. Warming Data [Webber]",minimum_longitude,-180.00000
ITEX,56.3020,"US Atqasuk, Canopy Height vs. Warming Excel Data [Webber]",minimum_longitude,-180.00000
ITEX,56.320,"US Toolik Site 2, Quantitative Community Data [Bret-Harte]",minimum_longitude,-180.00000
ITEX,56.3200,"US Toolik Site 2, Quantitative Community Excel Data [Bret-Harte]",minimum_longitude,-180.00000
ITEX,56.321,"US Toolik Site 2, Species Data [Bret-Harte]",minimum_longitude,-180.00000
ITEX,56.3210,"US Toolik Site 2, Species Excel Data [Bret-Harte]",minimum_longitude,-180.00000
ITEX,56.322,"US Toolik Site 1, Archive Community Data [Walker]",minimum_longitude,-180.00000
ITEX,56.323,"US Toolik Site 1, Wrkshp Community Data [Walker]",minimum_longitude,-180.00000
ITEX,56.324,"US Toolik Site 1, Archive Community Data [Walker]",minimum_longitude,-180.00000
ITEX,56.325,"US Toolik Site 1, Wrkshp Community Data [Walker]",minimum_longitude,-180.00000
ITEX,56.326,"US Toolik Site 1, Archive Community Data [Walker]",minimum_longitude,-180.00000
ITEX,56.327,"US Toolik Site 1, Archive Community Data [Walker]",minimum_longitude,-180.00000
ITEX,56.329,"US Toolik Site 1, Wrkshp Community Data [Walker]",minimum_longitude,-180.00000
ITEX,56.331,"US Toolik Site 2, Cover Community Data [Bret-Harte]",minimum_longitude,-180.00000
ITEX,56.3310,"US Toolik Site 2, Cover Community Excel Data [Bret-Harte]",minimum_longitude,-180.00000
ITEX,56.332,"US Toolik Site 2, Cover Species Data [Bret-Harte]",minimum_longitude,-180.00000
ITEX,56.3320,"US Toolik Site 2, Cover Species Excel Data [Bret-Harte]",minimum_longitude,-180.00000
ITEX,56.340,Audkuluheidi Site Community Data [Magnusson],minimum_longitude,-180.00000
ITEX,56.3400,Audkuluheidi Site Excel Data [Magnusson],minimum_longitude,-180.00000
ITEX,56.341,Audkuluheidi Site Species Data [Magnusson],minimum_longitude,-180.00000
ITEX,56.342,Thingvellir Site Community Data [Magnusson],minimum_longitude,-180.00000
ITEX,56.3420,Thingvellir Site Excel Data [Magnusson],minimum_longitude,-180.00000
ITEX,56.343,Thingvellir Site Species Data [Magnusson],minimum_longitude,-180.00000
ITEX,56.500,Effects of Warming on a High Arctic Ecosystem Plot 1 [Epstein],minimum_longitude,-180.00000
ITEX,56.5000,High/Low Arctic & Polar Desert Ecosystem Excel Data [Epstein],minimum_longitude,-180.00000
ITEX,56.501,Effects of Warming on a High Arctic Ecosystem Plot 2 [Epstein],minimum_longitude,-180.00000
ITEX,56.502,Effects of Warming on a High Arctic Ecosystem Plot 3 [Epstein],minimum_longitude,-180.00000
ITEX,56.503,Effects of Warming on a High Arctic Ecosystem Plot 4 [Epstein],minimum_longitude,-180.00000
ITEX,56.504,Effects of Warming on a High Arctic Ecosystem Plot 5 [Epstein],minimum_longitude,-180.00000
ITEX,56.505,Effects of Warming on a Low Arctic Ecosystem Plot 1 [Epstein],minimum_longitude,-180.00000
ITEX,56.506,Effects of Warming on a Low Arctic Ecosystem Plot 2 [Epstein],minimum_longitude,-180.00000
ITEX,56.507,Effects of Warming on a Low Arctic Ecosystem Plot 3 [Epstein],minimum_longitude,-180.00000
ITEX,56.508,Effects of Warming on a Low Arctic Ecosystem Plot 4 [Epstein],minimum_longitude,-180.00000
ITEX,56.509,Effects of Warming on a Low Arctic Ecosystem Plot 5 [Epstein],minimum_longitude,-180.00000
ITEX,56.510,Effects of Warming on a Polar Desert Ecosystem Replicate 1 [Epstein],minimum_longitude,-180.00000
ITEX,56.511,Effects of Warming on a Polar Desert Ecosystem Replicate 2 [Epstein],minimum_longitude,-180.00000
ITEX,56.512,Effects of Warming on a Polar Desert Ecosystem Replicate 3 [Epstein],minimum_longitude,-180.00000
ITEX,56.513,Effects of Warming on a Polar Desert Ecosystem Replicate 4 [Epstein],minimum_longitude,-180.00000
ITEX,56.514,Effects of Warming on a Polar Desert Ecosystem Replicate 5 [Epstein],minimum_longitude,-180.00000
ITEX,56.530,Niwot Site Community Data [Suding],minimum_longitude,-180.00000
ITEX,56.5300,Niwot Site Excel Data [Suding],minimum_longitude,-180.00000
ITEX,56.531,Niwot Site Species Data [Suding],minimum_longitude,-180.00000
ITEX,56.600,"Latnjajaure Site, CLIP 3-Control 1 Community Data [Alatalo]",minimum_longitude,-180.00000
ITEX,56.6000,"Latnjajaure Site, CLIP 3 Excel Data [Alatalo]",minimum_longitude,-180.00000
ITEX,56.601,"Latnjajaure Site, CLIP 3-Control 2 Community Data [Alatalo]",minimum_longitude,-180.00000
ITEX,56.602,"Latnjajaure Site, CLIP 3-Control 3 Community Data [Alatalo]",minimum_longitude,-180.00000
ITEX,56.603,"Latnjajaure Site, CLIP 3-Control 4 Community Data [Alatalo]",minimum_longitude,-180.00000
ITEX,56.604,"Latnjajaure Site, CLIP 3-Temp 1 Community Data [Alatalo]",minimum_longitude,-180.00000
ITEX,56.605,"Latnjajaure Site, CLIP 3-Temp 2 Community Data [Alatalo]",minimum_longitude,-180.00000
ITEX,56.606,"Latnjajaure Site, CLIP 3-Fert 1 Community Data [Alatalo]",minimum_longitude,-180.00000
ITEX,56.607,"Latnjajaure Site, CLIP 3-Fert 2 Community Data [Alatalo]",minimum_longitude,-180.00000
